recorded_at,period_key,month_num,store_key,brand_name,flavor_name,tupper_basic,tupper_reserve,merch_pkg_50,merch_pkg_100,merch_pkg_125,merch_pkg_200,merch_pkg_250,merch_pkg_1kg,stock_pkg_50,stock_pkg_100,stock_pkg_125,stock_pkg_200,stock_pkg_250,stock_pkg_1kg,stock_other
2025-12-25,202512,12,baba_main,FM (Fumari),Spiced Chai,187,,,,,,,,,4,,,,,
2025-12-26,202512,12,nakano,FM (Fumari),Spiced Chai,72,,,3,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,FM (Fumari),Spiced Chai,105,,,5,,,,,,,,,,,
2025-12-26,202512,12,office,GXM (Gixom),Cheese Cream,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,GXM (Gixom),Cheese Cream,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,GXM (Gixom),Cheese Cream,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,GXM (Gixom),Cheese Cream,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,GXM (Gixom),Chocolate Milk,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,GXM (Gixom),Chocolate Milk,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,GXM (Gixom),Chocolate Milk,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,GXM (Gixom),Chocolate Milk,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,GXM (Gixom),Jasmine,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,GXM (Gixom),Jasmine,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,GXM (Gixom),Jasmine,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,GXM (Gixom),Jasmine,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,GXM (Gixom),Pistachio Ice Cream,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,GXM (Gixom),Pistachio Ice Cream,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,GXM (Gixom),Pistachio Ice Cream,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,GXM (Gixom),Pistachio Ice Cream,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,GXM (Gixom),Strawberry Yoghurt,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,GXM (Gixom),Strawberry Yoghurt,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,GXM (Gixom),Strawberry Yoghurt,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,GXM (Gixom),Strawberry Yoghurt,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,GXM (Gixom),Tiramisu,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,GXM (Gixom),Tiramisu,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,GXM (Gixom),Tiramisu,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,GXM (Gixom),Tiramisu,0,,,,,,,,,,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Blueberry Lemonade,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Blueberry Lemonade,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Blueberry Lemonade,34,,,2,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Blueberry Lemonade,17,,,,,,,,,,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Cucumber Lemonade,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Cucumber Lemonade,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Cucumber Lemonade,45,,,2,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Cucumber Lemonade,25,,,,,,,,,,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Deja Blu,,,,,,,,,,7,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Deja Blu,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Deja Blu,54,23,,2,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Deja Blu,11,,,1,,,,,,5,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Double Melon Blast,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Double Melon Blast,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Double Melon Blast,0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Double Melon Blast,0,,,,,,,,,,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Dragon Fruit,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Dragon Fruit,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Dragon Fruit,0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Dragon Fruit,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Grapefruit Mint,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Grapefruit Mint,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Grapefruit Mint,63,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Grapefruit Mint,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Limeade,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Limeade,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Limeade,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Limeade,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Mangolada,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Mangolada,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Mangolada,90,,,1,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Mangolada,72,,,1,,,,,,,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Melon Pop,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Melon Pop,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Melon Pop,0,0,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Melon Pop,0,,,,,,,,,,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Mint Knockout,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Mint Knockout,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Mint Knockout,164,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Mint Knockout,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Orange Mint,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Orange Mint,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Orange Mint,216,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Orange Mint,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Peppermint,,,,,,,,,,8,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Peppermint,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Peppermint,35,,,3,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Peppermint,70,,,2,,,,,,6,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Pinkberry,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Pinkberry,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Pinkberry,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Pinkberry,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Pink Grapefruit,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Pink Grapefruit,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Pink Grapefruit,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Pink Grapefruit,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Salted Caramel Waffle,,,,,,,,,,20,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Salted Caramel Waffle,135,,,,,,,,,11,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Salted Caramel Waffle,140,,,1,,,,,,13,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Salted Caramel Waffle,42,211,,,,,,,,12,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Spicy Peach,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Spicy Peach,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Spicy Peach,7,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Spicy Peach,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Strawberry Margarita,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Strawberry Margarita,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Strawberry Margarita,26,,,3,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Strawberry Margarita,100,,,,,,,,,,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Tutti Fruiti,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Tutti Fruiti,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Tutti Fruiti,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Tutti Fruiti,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Vanilla Shake,,,,,,,,,,5,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Vanilla Shake,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Vanilla Shake,48,100,,1,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Vanilla Shake,41,,,2,,,,,,4,,,,,
2025-12-26,202512,12,office,HF (Hookafina),Watermelon Mint,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,HF (Hookafina),Watermelon Mint,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,HF (Hookafina),Watermelon Mint,81,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,HF (Hookafina),Watermelon Mint,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MZ (Mazaya),Twist,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MZ (Mazaya),Twist,120,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MZ (Mazaya),Twist,0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,MZ (Mazaya),Twist,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Araram,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Araram,37,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Araram,17,,,,,,,,,,,,,,100
2025-12-22,202512,12,baba_2nd,MH (Musthave),Araram,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Black Currant,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Black Currant,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Black Currant,16,,,,,,,,,,,,,,25
2025-12-22,202512,12,baba_2nd,MH (Musthave),Black Currant,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Candy Cow,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Candy Cow,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Candy Cow,0,,,,,,,,,,,,,,25
2025-12-22,202512,12,baba_2nd,MH (Musthave),Candy Cow,25,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Caribbean Rum,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Caribbean Rum,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Caribbean Rum,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,MH (Musthave),Caribbean Rum,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Charlotte Pie,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Charlotte Pie,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Charlotte Pie,19,21,,,,,,,,,,,,,75
2025-12-22,202512,12,baba_2nd,MH (Musthave),Charlotte Pie,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Cheesecake,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Cheesecake,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Cheesecake,6,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,MH (Musthave),Cheesecake,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Cherry-Cola,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Cherry-Cola,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Cherry-Cola,17,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,MH (Musthave),Cherry-Cola,5,25,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Cinnamon,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Cinnamon,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Cinnamon,4,,,,,,,,,,,,,,25
2025-12-22,202512,12,baba_2nd,MH (Musthave),Cinnamon,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Cookie,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Cookie,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Cookie,12,,,,,,,,,,,,,,25
2025-12-22,202512,12,baba_2nd,MH (Musthave),Cookie,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Cranberry,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Cranberry,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Cranberry,12,22,,,,,,,,,,,,,25
2025-12-22,202512,12,baba_2nd,MH (Musthave),Cranberry,14,25,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Earl Grey,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Earl Grey,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Earl Grey,11,,,,,,,,,,,,,,25
2025-12-22,202512,12,baba_2nd,MH (Musthave),Earl Grey,16,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Estragon,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Estragon,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Estragon,18,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,MH (Musthave),Estragon,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Honey Holls,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Honey Holls,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Honey Holls,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,MH (Musthave),Honey Holls,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Mad Pear,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Mad Pear,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Mad Pear,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,MH (Musthave),Mad Pear,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Maple Pecan,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Maple Pecan,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Maple Pecan,0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,MH (Musthave),Maple Pecan,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Marula,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Marula,25,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Marula,5,21,,,,,,,,,,,,,125
2025-12-22,202512,12,baba_2nd,MH (Musthave),Marula,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Milky Rice,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Milky Rice,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Milky Rice,10,,,,,,,,,,,,,,25
2025-12-22,202512,12,baba_2nd,MH (Musthave),Milky Rice,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Morocco,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Morocco,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Morocco,4,,,,,,,,,,,,,,50
2025-12-22,202512,12,baba_2nd,MH (Musthave),Morocco,12,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Mulled Wine,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Mulled Wine,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Mulled Wine,9,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,MH (Musthave),Mulled Wine,6,,,,,,,,,,,,,,
2025-12-26,202512,12,office,MH (Musthave),Nord Star,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,MH (Musthave),Nord Star,14,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,MH (Musthave),Nord Star,9,,,,,,,,,,,,,,125
2025-12-22,202512,12,baba_2nd,MH (Musthave),Nord Star,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,RV (Revoshi),Biscuit,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,RV (Revoshi),Biscuit,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,RV (Revoshi),Biscuit,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,RV (Revoshi),Biscuit,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,RV (Revoshi),Black Grape,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,RV (Revoshi),Black Grape,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,RV (Revoshi),Black Grape,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,RV (Revoshi),Black Grape,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,RV (Revoshi),Double Apple Strong,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,RV (Revoshi),Double Apple Strong,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,RV (Revoshi),Double Apple Strong,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,RV (Revoshi),Double Apple Strong,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,RV (Revoshi),Eskimo Cola,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,RV (Revoshi),Eskimo Cola,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,RV (Revoshi),Eskimo Cola,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,RV (Revoshi),Eskimo Cola,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,RV (Revoshi),Eskimo Lemon,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,RV (Revoshi),Eskimo Lemon,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,RV (Revoshi),Eskimo Lemon,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,RV (Revoshi),Eskimo Lemon,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,RV (Revoshi),Grape,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,RV (Revoshi),Grape,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,RV (Revoshi),Grape,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,RV (Revoshi),Grape,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,RV (Revoshi),Sweet Pineapple,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,RV (Revoshi),Sweet Pineapple,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,RV (Revoshi),Sweet Pineapple,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,RV (Revoshi),Sweet Pineapple,0,,,,,,,,,,,,,,
2025-12-26,202512,12,office,SB (Starbuzz/Bold),Blue Mist,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,SB (Starbuzz/Bold),Blue Mist,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,SB (Starbuzz/Bold),Blue Mist,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,SB (Starbuzz/Bold),Blue Mist,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,SB (Starbuzz/Bold),Geisha,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,SB (Starbuzz/Bold),Geisha,36,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,SB (Starbuzz/Bold),Geisha,67,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,SB (Starbuzz/Bold),Geisha,16,,,,,,,,,,,,,,
2025-12-26,202512,12,office,SB (Starbuzz/Bold),Lebanese Bomb Shell,,,,,,,,,,,,,6,,
2025-12-25,202512,12,baba_main,SB (Starbuzz/Bold),Lebanese Bomb Shell,143,,,,,,,,,,,,2,,
2025-12-26,202512,12,nakano,SB (Starbuzz/Bold),Lebanese Bomb Shell,267,,,,,,,,,,,,2,,
2025-12-22,202512,12,baba_2nd,SB (Starbuzz/Bold),Lebanese Bomb Shell,164,0,,,,,,,,,,,3,,
2025-12-26,202512,12,office,SB (Starbuzz/Bold),Pirate'S Cave,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,SB (Starbuzz/Bold),Pirate'S Cave,229,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,SB (Starbuzz/Bold),Pirate'S Cave,,,,,,,,,,,,,2,,
2025-12-22,202512,12,baba_2nd,SB (Starbuzz/Bold),Pirate'S Cave,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,SB (Starbuzz/Bold),Safari Melon Dew,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,SB (Starbuzz/Bold),Safari Melon Dew,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,SB (Starbuzz/Bold),Safari Melon Dew,140,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,SB (Starbuzz/Bold),Safari Melon Dew,235,,,,,,,,,,,,,,
2025-12-26,202512,12,office,SS (Social Smoke),Absolute Zero,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,SS (Social Smoke),Absolute Zero,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,SS (Social Smoke),Absolute Zero,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,SS (Social Smoke),Absolute Zero,248,,,,,,,,,1,,,,,
2025-12-26,202512,12,office,SS (Social Smoke),Chai Latte,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,SS (Social Smoke),Chai Latte,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,SS (Social Smoke),Chai Latte,0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,SS (Social Smoke),Chai Latte,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,SS (Social Smoke),Cinnamon Roll,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,SS (Social Smoke),Cinnamon Roll,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,SS (Social Smoke),Cinnamon Roll,0,,,,,,,,,,,,,1,
2025-12-22,202512,12,baba_2nd,SS (Social Smoke),Cinnamon Roll,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,SS (Social Smoke),Dulce De Leche,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,SS (Social Smoke),Dulce De Leche,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,SS (Social Smoke),Dulce De Leche,0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,SS (Social Smoke),Dulce De Leche,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,SS (Social Smoke),Golden Delicious Apple,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,SS (Social Smoke),Golden Delicious Apple,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,SS (Social Smoke),Golden Delicious Apple,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,SS (Social Smoke),Golden Delicious Apple,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,SS (Social Smoke),Hong Kong Milk Tea,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,SS (Social Smoke),Hong Kong Milk Tea,106,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,SS (Social Smoke),Hong Kong Milk Tea,184,,,,,,,,,,,,,,349
2025-12-22,202512,12,baba_2nd,SS (Social Smoke),Hong Kong Milk Tea,100,,,,,,,,,,,,,,
2025-12-26,202512,12,office,SS (Social Smoke),Japanese Yuzu,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,SS (Social Smoke),Japanese Yuzu,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,SS (Social Smoke),Japanese Yuzu,0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,SS (Social Smoke),Japanese Yuzu,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,SS (Social Smoke),Lemon Drop,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,SS (Social Smoke),Lemon Drop,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,SS (Social Smoke),Lemon Drop,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,SS (Social Smoke),Lemon Drop,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,SS (Social Smoke),Pear Chill,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,SS (Social Smoke),Pear Chill,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,SS (Social Smoke),Pear Chill,0,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,SS (Social Smoke),Pear Chill,269,,,,,,,,,,,,,,
2025-12-26,202512,12,office,TF (Trifecta),Lemon Mint,,,,,,,,,,,,,,,
2025-12-25,202512,12,baba_main,TF (Trifecta),Lemon Mint,,,,,,,,,,,,,,,
2025-12-26,202512,12,nakano,TF (Trifecta),Lemon Mint,,,,,,,,,,,,,,,
2025-12-22,202512,12,baba_2nd,TF (Trifecta),Lemon Mint,,,,,,,,,,,,,,,
2025-12-26,202512,12,office,TF (Trifecta),Nawar,,,,,,,,,,,,,9,,
2025-12-25,202512,12,baba_main,TF (Trifecta),Nawar,254,,,,,,,,,,,,2,,
